filename,altocumulus,altostratus,cirrocumulus,cirrostratus,cirrus,cumulonimbus,cumulus,nimbostratus,stratocumulus,stratus
St-N030_jpg.rf.b032677c41500a844ef1496a808c9677.jpg,0,0,0,0,0,0,0,0,0,1
As-58-_jpg.rf.b055651e3cf32c1f17c96d70215724fe.jpg,0,1,0,0,0,0,0,0,0,0
Ns-N138_jpg.rf.b11edb7183595c7837eb65dfa7882802.jpg,0,0,0,0,0,0,0,1,0,0
Cu-43-_jpg.rf.ad742a3464486c3b8d56da3ba58fbfea.jpg,0,0,0,0,0,0,1,0,0,0
St-N002_jpg.rf.b20b97bf36da1e2b75b81d5c931d5fd3.jpg,0,0,0,0,0,0,0,0,0,1
Ac-N053-64-_jpg.rf.af81416ca4d6ddb1eaf2f0a41b0f44de.jpg,1,0,0,0,0,0,0,0,0,0
Sc-N106_jpg.rf.b190b408b905a1811b0db7516d3e3500.jpg,0,0,0,0,0,0,0,0,1,0
Ac-N053-10-_jpg.rf.b14e2e6ac0bf0f8200b67ad5b65363d0.jpg,1,0,0,0,0,0,0,0,0,0
Ac-20-_jpg.rf.b1ffa4e067128c62d513b2ea46e3985d.jpg,1,0,0,0,0,0,0,0,0,0
Ns-N199_jpg.rf.ae5111a5933ed93494b5fd265bc8d832.jpg,0,0,0,0,0,0,0,1,0,0
St-155-_jpg.rf.b1260294263cfe8aa2381a3ec2a96b55.jpg,0,0,0,0,0,0,0,0,0,1
Sc-N222_jpg.rf.b23387702fd3f3c2cd06ef45bcfbeee6.jpg,0,0,0,0,0,0,0,0,1,0
Cb-N075_jpg.rf.b2459cb04d671bdb8f8a57d788f80a8f.jpg,0,0,0,0,0,1,0,0,0,0
Sc-N003_jpg.rf.b289799403eb4f7abe786ff1f04a1337.jpg,0,0,0,0,0,0,0,0,1,0
Sc-109-_jpg.rf.b11836ce4d21dd6f303ab2400a0c510c.jpg,0,0,0,0,0,0,0,0,1,0
Cs-N220_jpg.rf.af3d6734fbe34ce42b74e3a253a8f83b.jpg,0,0,0,1,0,0,0,0,0,0
cb2c94b8-bc95-46bf-88af-9a34784e0932_jpg.rf.afcec6e515138d2c1a2dd61ff58a9379.jpg,0,0,0,0,0,0,0,0,0,1
Sc-N003_jpg.rf.b19259f64f33b370bf05bd8dcd828806.jpg,0,0,0,0,0,0,0,0,1,0
Cc-N025_jpg.rf.b2b758d53be60c96c3865753cc3de041.jpg,0,0,1,0,0,0,0,0,0,0
Sc-64-_jpg.rf.b2fe9ab137dacef69e4d0202e4417b01.jpg,0,0,0,0,0,0,0,0,1,0
Ac-N053-10-_jpg.rf.b37fd3e686bff9e90798868dd445ab03.jpg,1,0,0,0,0,0,0,0,0,0
Ns-N229_jpg.rf.b2c9fe8f572f374dc25ab56b7102598e.jpg,0,0,0,0,0,0,0,1,0,0
Ns-N090_jpg.rf.b391347e820268145e1300c444cc04e0.jpg,0,0,0,0,0,0,0,1,0,0
Sc-N314_jpg.rf.b3c4bb3a0bc2f459cf67955856346c94.jpg,0,0,0,0,0,0,0,0,1,0
Cb-N055_jpg.rf.b10491514f3f6f7bfb7ba20776f4d03a.jpg,0,0,0,0,0,1,0,0,0,0
Cc-N011_jpg.rf.b41e4065108886c11f2cf5447476054a.jpg,0,0,1,0,0,0,0,0,0,0
Cb-N182_jpg.rf.b4736a5136bc519256940dc52be39173.jpg,0,0,0,0,0,1,0,0,0,0
As-N165_jpg.rf.b34b44b0900b10ab5a6c21d1a9f2e622.jpg,0,1,0,0,0,0,0,0,0,0
Cb-N074_jpg.rf.b52b62b3ea1bcafab19915a26c50bf8f.jpg,0,0,0,0,0,1,0,0,0,0
Ac-77-_jpg.rf.b400b40bcd29bcb0002ae11af733dcdf.jpg,1,0,0,0,0,0,0,0,0,0
Cu-N091_jpg.rf.b3d722e721995fda648c09c05a50a7a6.jpg,0,0,0,0,0,0,1,0,0,0
Sc-N232_jpg.rf.b34e2dbeddc49d8c10341b004d95c127.jpg,0,0,0,0,0,0,0,0,1,0
Ci-N074_jpg.rf.b4ae4112e261bdac82e8ad192945eb10.jpg,0,0,0,0,1,0,0,0,0,0
As-20-_jpg.rf.b3e55bc7d316f41528e4c6969efc272c.jpg,0,1,0,0,0,0,0,0,0,0
Cb-N207_jpg.rf.b2b8c440cab0512517dffe21bafdd214.jpg,0,0,0,0,0,1,0,0,0,0
Cs-49-_jpg.rf.b55019328d1867d60364b5d4186d5900.jpg,0,0,0,1,0,0,0,0,0,0
Ac-81-_jpg.rf.b56d289552dacc82909910f867910036.jpg,1,0,0,0,0,0,0,0,0,0
As-N120_jpg.rf.b4bfdefb818e0a94a3f59d16e16af4bd.jpg,0,1,0,0,0,0,0,0,0,0
St-132-_jpg.rf.b40c878ebeedd74cdbec673c8d9ec9c3.jpg,0,0,0,0,0,0,0,0,0,1
Cb-N172_jpg.rf.b4706f369d275aa9254b63cf24945897.jpg,0,0,0,0,0,1,0,0,0,0
Cb-N179_jpg.rf.b424286b91e51c13fb4341399ec44abb.jpg,0,0,0,0,0,1,0,0,0,0
Ns-N022_jpg.rf.b45e9c0f8ce0d799367564eafdf4309e.jpg,0,0,0,0,0,0,0,1,0,0
Cu-N131_jpg.rf.b59840bf631b5d044651026914e0ca4b.jpg,0,0,0,0,0,0,1,0,0,0
4038d1bf-4f00-4791-82c1-7f38853f869b_jpg.rf.b346c155ec89f59ba8345237ef4c5b0e.jpg,0,0,0,0,0,0,0,0,0,1
St-93-_jpg.rf.b5b0e566a06fbc1b8175cb63d4479c5c.jpg,0,0,0,0,0,0,0,0,0,1
Sc-N210_jpg.rf.b651c4f3ba8cdc789c01d96239094b3d.jpg,0,0,0,0,0,0,0,0,1,0
Cc-1-_jpg.rf.b5aec0f487ed4dd43cd3e9b3bc3e896e.jpg,0,0,1,0,0,0,0,0,0,0
Cs-37-_jpg.rf.b5e8a61d05688bcf0e6d3b7ce67ae49f.jpg,0,0,0,1,0,0,0,0,0,0
Ns-N231_jpg.rf.b3935233be102f2dda4bb1a5787b0e92.jpg,0,0,0,0,0,0,0,1,0,0
Cs-N188_jpg.rf.b673baea3537561a47f75e539985fb04.jpg,0,0,0,1,0,0,0,0,0,0
St-123-_jpg.rf.b61fc0f8bf04f006df22c77664c021ff.jpg,0,0,0,0,0,0,0,0,0,1
Ns-N265_jpg.rf.b74a75bd2e6a750671cc59f6e503ee75.jpg,0,0,0,0,0,0,0,1,0,0
Cc-N253_jpg.rf.b6ca44352b4070007d7196f29c0799d5.jpg,0,0,1,0,0,0,0,0,0,0
Cr-36-_jpg.rf.b784ddf81bdbd682cb4dce64f9034913.jpg,0,0,0,0,1,0,0,0,0,0
c4d68bf6-878c-4ba6-bfb8-58a5df14417b_jpg.rf.b79c72dcb669af5398e17e598ae5a191.jpg,0,0,0,0,0,0,0,0,0,1
Ns-N119_jpg.rf.b904a39b0095349943f51425891b6f3d.jpg,0,0,0,0,0,0,0,1,0,0
Cc-N250_jpg.rf.b966dba8da9bfe109f48cf68e2b9b1bc.jpg,0,0,1,0,0,0,0,0,0,0
Cc-N110_jpg.rf.b89e215e59ef1081b9df2f947fbfd606.jpg,0,0,1,0,0,0,0,0,0,0
Cb-N137_jpg.rf.b9536a7316a5a41e335d0f4de89cd37e.jpg,0,0,0,0,0,1,0,0,0,0
Ci-N110_jpg.rf.b87e07dab704b2537702a0b37112aeee.jpg,0,0,0,0,1,0,0,0,0,0
Ns-N051_jpg.rf.bb4f948d30637800f771e4bd7efb90b5.jpg,0,0,0,0,0,0,0,1,0,0
Cb-N091_jpg.rf.b9710a82e8aa88a82e89d9412b7195d8.jpg,0,0,0,0,0,1,0,0,0,0
St-119-_jpg.rf.ba8cad81218c48b18f48a2963d6e6831.jpg,0,0,0,0,0,0,0,0,0,1
Sc-N221_jpg.rf.bb9393c6fe932f0df25e3ec2ee7e8811.jpg,0,0,0,0,0,0,0,0,1,0
Cb-N083_jpg.rf.bb95d9792a55f7c70368ea1c0d383240.jpg,0,0,0,0,0,1,0,0,0,0
Cu-N020_jpg.rf.bc4ba6da2316e0966f9a0e0ebd1abfef.jpg,0,0,0,0,0,0,1,0,0,0
As-N068_jpg.rf.b9ff9ee046d9e6d8c71bfe0aad7b5bdd.jpg,0,1,0,0,0,0,0,0,0,0
Cu-N015_jpg.rf.ba575384647abe746e12023e9ecf4f97.jpg,0,0,0,0,0,0,1,0,0,0
Cc-N082_jpg.rf.ba12b3c419ed2580d9ee0e89e2bc2fbb.jpg,0,0,1,0,0,0,0,0,0,0
Cc-N006_jpg.rf.b94fe21c1d20f4868018a9b971373b7f.jpg,0,0,1,0,0,0,0,0,0,0
Ns-N170_jpg.rf.bb715cc5853a33d41b883fd12f858ea9.jpg,0,0,0,0,0,0,0,1,0,0
As-N073_jpg.rf.bc58a50ada64a90f62b21841030a3395.jpg,0,1,0,0,0,0,0,0,0,0
Cu-17-_jpg.rf.b93dd65dbb20ecbdf999ff7e13b0bef0.jpg,0,0,0,0,0,0,1,0,0,0
Ci-N004_jpg.rf.bca54b63221ab393f4035595b1f8e079.jpg,0,0,0,0,1,0,0,0,0,0
As-N104_jpg.rf.bbbf9a8f939b496facd17ece0024f878.jpg,0,1,0,0,0,0,0,0,0,0
Sc-N008_jpg.rf.bc8d06609e15e81edd6840269f68f44d.jpg,0,0,0,0,0,0,0,0,1,0
Ac-N053-73-_jpg.rf.ba4967cc7423c3d7b5be988b5b1e2842.jpg,1,0,0,0,0,0,0,0,0,0
Cu-68-_jpg.rf.bc9ad7134984399476240e4b3918324f.jpg,0,0,0,0,0,0,1,0,0,0
Sc-47-_jpg.rf.bd1753243507aac6cf4b251cc6b68064.jpg,0,0,0,0,0,0,0,0,1,0
Ns-N132_jpg.rf.b7a8485bdfec46f08992e614200896f1.jpg,0,0,0,0,0,0,0,1,0,0
Ns-N172_jpg.rf.bcc8aa01d24103a3c5a94be0a98f5fa0.jpg,0,0,0,0,0,0,0,1,0,0
Ac-N053-60-_jpg.rf.bb3143a4d2881f75fcfa59af93253363.jpg,1,0,0,0,0,0,0,0,0,0
Cu-N015_jpg.rf.b799ca8ea22bbbdda078bc08644eee13.jpg,0,0,0,0,0,0,1,0,0,0
Sc-N219_jpg.rf.be83f10fe4da76834f70cf60ddeb471a.jpg,0,0,0,0,0,0,0,0,1,0
Sc-74-_jpg.rf.bf2fd814b6bd44d267219e8b78bec79c.jpg,0,0,0,0,0,0,0,0,1,0
St-150-_jpg.rf.bf53332b61bd572cd85c28107f006be6.jpg,0,0,0,0,0,0,0,0,0,1
Ac-N053-47-_jpg.rf.bed9c9f354b53fe2b0be369c28c033e7.jpg,1,0,0,0,0,0,0,0,0,0
Cs-N026_jpg.rf.bdd1bcb19035165e370c01e2e9ae13a0.jpg,0,0,0,1,0,0,0,0,0,0
Cu-N002_jpg.rf.bf46d2a224f474d279e789aa9e106959.jpg,0,0,0,0,0,0,1,0,0,0
Cu-N062_jpg.rf.be6bbbcbdad254a847005a4c0b2e60b9.jpg,0,0,0,0,0,0,1,0,0,0
Cb-N148_jpg.rf.bf76ed79e5b6be5fce1c136e5327811c.jpg,0,0,0,0,0,1,0,0,0,0
Ci-N004_jpg.rf.bf6ce49e0891fb65666933bb61c3e542.jpg,0,0,0,0,1,0,0,0,0,0
Ns-N041_jpg.rf.bf69cac89af6c1fac6aeead32274c0d1.jpg,0,0,0,0,0,0,0,1,0,0
Ac-50-_jpg.rf.bea16dab2e0a27ea744bb662ba8db293.jpg,1,0,0,0,0,0,0,0,0,0
Ci-N096_jpg.rf.bd26cbfab097acebb07a4c2383630d35.jpg,0,0,0,0,1,0,0,0,0,0
Sc-99-_jpg.rf.bf5164a7c48d22ad8447df35729d6998.jpg,0,0,0,0,0,0,0,0,1,0
Ci-N096_jpg.rf.bfc3cb8f6ec0adc8ed2d0038132bb67e.jpg,0,0,0,0,1,0,0,0,0,0
Cc-N182_jpg.rf.c0cdbd5d02a8d94e9d2c90d312ec22e5.jpg,0,0,1,0,0,0,0,0,0,0
Ns-N256_jpg.rf.be66fc0b72a4d1c9251c134a4cf9d97a.jpg,0,0,0,0,0,0,0,1,0,0
Cs-N264_jpg.rf.bd9dcea5b4b640bb0d3806ad48b38faa.jpg,0,0,0,1,0,0,0,0,0,0
Cs-11-_jpg.rf.bf397fbbd7c4cf75462e75ef50c3fe2b.jpg,0,0,0,1,0,0,0,0,0,0
Cb-N158_jpg.rf.bfa583a657b766c27132146d1d339c0b.jpg,0,0,0,0,0,1,0,0,0,0
Cc-N205_jpg.rf.bd3238adabb24a4b71d5b0a9d5954172.jpg,0,0,1,0,0,0,0,0,0,0
Sc-51-_jpg.rf.c070c48430bd713ba5b53eccf75f0da1.jpg,0,0,0,0,0,0,0,0,1,0
Cb-N234_jpg.rf.bfc0c62bc1a0117a5581ecf04c5daab9.jpg,0,0,0,0,0,1,0,0,0,0
Ac-N053-25-_jpg.rf.c0f83f33064f9c05c646ea9dd419e61d.jpg,1,0,0,0,0,0,0,0,0,0
St-11-_jpg.rf.c004df67ae9168ccf540ca03aefcb1a7.jpg,0,0,0,0,0,0,0,0,0,1
Ci-N106_jpg.rf.c037914ed1bd05eeb57097c74cee74a6.jpg,0,0,0,0,1,0,0,0,0,0
As-20-_jpg.rf.c17c73aaadb525ce544eeb538178734d.jpg,0,1,0,0,0,0,0,0,0,0
Ac-N053-37-_jpg.rf.c217b20c071deb4156cfa1033f6be874.jpg,1,0,0,0,0,0,0,0,0,0
Sc-N208_jpg.rf.c09356fd2e2de920857ac532c7ec3815.jpg,0,0,0,0,0,0,0,0,1,0
Ci-N015_jpg.rf.c042ee05b0011adc326e6a71fb0f08f3.jpg,0,0,0,0,1,0,0,0,0,0
Cs-33-_jpg.rf.c28bc2daad1bcddfb4f9966aeda73ae5.jpg,0,0,0,1,0,0,0,0,0,0
Ns-N144_jpg.rf.c2273759ac8b55e93cf6abfedf3d8b5c.jpg,0,0,0,0,0,0,0,1,0,0
Cc-N017_jpg.rf.c0f07536b9a61c68e4c32df17069bf44.jpg,0,0,1,0,0,0,0,0,0,0
Ns-N172_jpg.rf.c2cfaac3720899c387026c976bf1793c.jpg,0,0,0,0,0,0,0,1,0,0
Cr-25-_jpg.rf.c2c65e0bdfa2f9ddc72d36d11f1636cb.jpg,0,0,0,0,1,0,0,0,0,0
Cc-N085_jpg.rf.c1658b732be4a3561415990927f2e5c6.jpg,0,0,1,0,0,0,0,0,0,0
Cb-N067_jpg.rf.c10cb22771d8609d24dc62fe7a986170.jpg,0,0,0,0,0,1,0,0,0,0
Sc-71-_jpg.rf.bfd6678ce375e0f1e08a2fb80a34b37b.jpg,0,0,0,0,0,0,0,0,1,0
Cu-N022_jpg.rf.c2d0d11af84ea668e2aa45670825a1b5.jpg,0,0,0,0,0,0,1,0,0,0
Ci-N037_jpg.rf.c3dc6b4f537b8cc342cf38264b7e3beb.jpg,0,0,0,0,1,0,0,0,0,0
Cu-N016_jpg.rf.c3ac79c53ca660246560e2684281c178.jpg,0,0,0,0,0,0,1,0,0,0
Ns-N037_jpg.rf.c32240796e9b102e178504a0384f8c3a.jpg,0,0,0,0,0,0,0,1,0,0
Cs-N178_jpg.rf.c293ddd2f67d54cfdb934d7c65562158.jpg,0,0,0,1,0,0,0,0,0,0
Cu-64-_jpg.rf.c48847a8771d57de959a790a348ba4e7.jpg,0,0,0,0,0,0,1,0,0,0
Ns-N107_jpg.rf.c3d8f33353cdd12c045f2c6bd22e420e.jpg,0,0,0,0,0,0,0,1,0,0
Cu-N136_jpg.rf.c384b51a8496a628d7c5b67193b090bf.jpg,0,0,0,0,0,0,1,0,0,0
As-39-_jpg.rf.c33ad4d0d39dc89d9d246cccfa35bb0c.jpg,0,1,0,0,0,0,0,0,0,0
Ns-N191_jpg.rf.c409e04a63eebc79445065279a2141b7.jpg,0,0,0,0,0,0,0,1,0,0
Ns-N043_jpg.rf.bf4d914aaf9de5032cfb8c0cab3417f9.jpg,0,0,0,0,0,0,0,1,0,0
Cc-N151_jpg.rf.c40feb6971407495656343bff341a7bd.jpg,0,0,1,0,0,0,0,0,0,0
Cu-N020_jpg.rf.c48c1e3dea5c437c4772251caaa128ee.jpg,0,0,0,0,0,0,1,0,0,0
Sc-42-_jpg.rf.6d452318bb304ac00082e46b3f247def.jpg,0,0,0,0,0,0,0,0,1,0
Cu-N004_jpg.rf.6d3e4e853c9a895ac3888b739446a490.jpg,0,0,0,0,0,0,1,0,0,0
Cu-N134_jpg.rf.6da292f14018c336390a0e6e7b69261a.jpg,0,0,0,0,0,0,1,0,0,0
Cb-N013_jpg.rf.6e7173fcbf21eed530510db6dbb6d462.jpg,0,0,0,0,0,1,0,0,0,0
Cc-N243_jpg.rf.6c17112dec2b6f8822133d93cec89904.jpg,0,0,1,0,0,0,0,0,0,0
As-N162_jpg.rf.6e8060a6978080e20f98a38fee5c3bdf.jpg,0,1,0,0,0,0,0,0,0,0
Cb-N122_jpg.rf.7018120b4c3687e0f4efb0708a20d3f7.jpg,0,0,0,0,0,1,0,0,0,0
Cu-N022_jpg.rf.701ce8216280a3d986e6d4e42d920def.jpg,0,0,0,0,0,0,1,0,0,0
Sc-N208_jpg.rf.709618d13f2e3303456123499bdf6ce0.jpg,0,0,0,0,0,0,0,0,1,0
Ac-N053-23-_jpg.rf.70856be1e0cec431dd9e3388bbf72a90.jpg,1,0,0,0,0,0,0,0,0,0
Cu-N020_jpg.rf.6e62b3df9a5d69aa478f54fbfedf2cc6.jpg,0,0,0,0,0,0,1,0,0,0
Cc-N102_jpg.rf.6d725870a729cad064d8acc9ce042bf5.jpg,0,0,1,0,0,0,0,0,0,0
Ac-N053-23-_jpg.rf.6f79172282f2879a5eea55c4e3b28444.jpg,1,0,0,0,0,0,0,0,0,0
Cu-N078_jpg.rf.706f9333bf9811221134f8ae42101583.jpg,0,0,0,0,0,0,1,0,0,0
Cu-N175_jpg.rf.70889f128fabf1900ec390e8660fe0d3.jpg,0,0,0,0,0,0,1,0,0,0
Cc-21-_jpg.rf.6d5769f3b6c5f9431e38ae6fc2f6cf75.jpg,0,0,1,0,0,0,0,0,0,0
Cb-N031_jpg.rf.71130720577b7f379043f50974071fd5.jpg,0,0,0,0,0,1,0,0,0,0
Cc-N190_jpg.rf.7113bf34dc1c10a4c80914e24305369a.jpg,0,0,1,0,0,0,0,0,0,0
Cb-N026_jpg.rf.722874867fd76e3030b1d1bb07582807.jpg,0,0,0,0,0,1,0,0,0,0
a8d297aa-2eb4-4c69-9cf9-afda341ed280_jpg.rf.72182f8c647ab44b0dedc5a22e828241.jpg,0,0,0,0,0,0,0,0,0,1
34357ed2-3a04-483f-949a-3c17f0e30350_jpg.rf.7199ed752cdbfb5e9a786097993f38e6.jpg,0,0,0,0,0,0,0,0,0,1
As-N162_jpg.rf.71f4cf7b2d989e033da4819ed1c7bb0f.jpg,0,1,0,0,0,0,0,0,0,0
Cc-35-_JPG.rf.70c7a5ccb8dd03c4b978163c64e86be6.jpg,0,0,1,0,0,0,0,0,0,0
Cb-N214_jpg.rf.723f238564c2c5ad296a44a557f1776a.jpg,0,0,0,0,0,1,0,0,0,0
As-N065_jpg.rf.6b8713cb980259143d8c8563703ed92c.jpg,0,1,0,0,0,0,0,0,0,0
Cb-N169_jpg.rf.72fbffe0acc04508cdfea132146d1eb8.jpg,0,0,0,0,0,1,0,0,0,0
St-111-_jpg.rf.6f3a7fe6ce7d2f3df90839c5e6cf5e82.jpg,0,0,0,0,0,0,0,0,0,1
Cu-33-_jpg.rf.71151018fd54481a71af1d390f537019.jpg,0,0,0,0,0,0,1,0,0,0
St-118-_jpg.rf.7323fef3b6b3131b4aa76b6912e077cb.jpg,0,0,0,0,0,0,0,0,0,1
Cb-N124_jpg.rf.6e10bf887240de809179ba915183c82a.jpg,0,0,0,0,0,1,0,0,0,0
As-58-_jpg.rf.71b3235da33ac909f8799263b424e6a0.jpg,0,1,0,0,0,0,0,0,0,0
St-N029_jpg.rf.6d54eea6901f5bc24c9cf2e99a2f516c.jpg,0,0,0,0,0,0,0,0,0,1
Cu-N052_jpg.rf.6cf49299f9d09dc025983773ffe6871e.jpg,0,0,0,0,0,0,1,0,0,0
Cc-18-_jpg.rf.732d70c7fc9a80341ad6afad332f7ea8.jpg,0,0,1,0,0,0,0,0,0,0
02553620-13a7-4846-abd3-8188d658f85a_jpg.rf.7335d8c2b9a8e4ee03fcd6be51560a03.jpg,0,1,0,0,0,0,0,0,0,0
Sc-N012_jpg.rf.7381fa96495c0aca1e26ab17e476bb49.jpg,0,0,0,0,0,0,0,0,1,0
Cc-49-_jpg.rf.73f80579fd93b65a3e830634e82f320e.jpg,0,0,1,0,0,0,0,0,0,0
Cb-N198_jpg.rf.7344add901b337a6ece69c7e07fe24e2.jpg,0,0,0,0,0,1,0,0,0,0
Ns-N231_jpg.rf.73ba5a153ce56addf29555334aaab019.jpg,0,0,0,0,0,0,0,1,0,0
Ac-24-_jpg.rf.6d538aed2bc7d5df2fde54a5bd369933.jpg,1,0,0,0,0,0,0,0,0,0
Cc-N018_jpg.rf.74d903c9f1f01301f332be037afdc322.jpg,0,0,1,0,0,0,0,0,0,0
Cu-51-_jpg.rf.73eb9208328a83c232297f308e32a331.jpg,0,0,0,0,0,0,1,0,0,0
Sc-N016_jpg.rf.7460166bfa45763723d9f0f3543b7f5d.jpg,0,0,0,0,0,0,0,0,1,0
3056492d-475e-4c5c-a8ae-dcb21caf3242_jpg.rf.6caef3ecbe7192305e656d8868c8d056.jpg,0,0,0,0,0,0,0,0,0,1
Sc-50-_jpg.rf.734c0791244def7d39ecd9a8e71edaa0.jpg,0,0,0,0,0,0,0,0,1,0
Ci-N082_jpg.rf.74800cc4281c50cf3bb3f7bb20729a57.jpg,0,0,0,0,1,0,0,0,0,0
Ns-N181_jpg.rf.74160737fa37bff99e3ddae543fe23af.jpg,0,0,0,0,0,0,0,1,0,0
Cb-N006_jpg.rf.6d461c646e0457a28f90c85bbf8c8801.jpg,0,0,0,0,0,1,0,0,0,0
Cb-N195_jpg.rf.7427bff0df263a8cd682360c26130e76.jpg,0,0,0,0,0,1,0,0,0,0
Ac-N053-68-_jpg.rf.750a918cb47d817a8892bd28dc7da61d.jpg,1,0,0,0,0,0,0,0,0,0
Cu-N019_jpg.rf.7538b6711c19d98e929d9a072f63b65f.jpg,0,0,0,0,0,0,1,0,0,0
3017b1d5-bb64-470c-81a4-2693614d65b1_jpg.rf.753fad7017d740517817ff0207f859d7.jpg,0,0,0,0,0,0,0,0,0,1
Cb-N054_jpg.rf.75d6dcfffa50059a4acbd6dbfb4fd721.jpg,0,0,0,0,0,1,0,0,0,0
Cs-26-_jpg.rf.7502d118015c654c7833be803a5e1212.jpg,0,0,0,1,0,0,0,0,0,0
As-43-_jpg.rf.6d453b5f3a4b749d9a3e0aaa44c0507b.jpg,0,1,0,0,0,0,0,0,0,0
As-10-_jpg.rf.755ca842f3c3d8dbe77fe6463a0294fd.jpg,0,1,0,0,0,0,0,0,0,0
Ac-N053-31-_jpg.rf.7574c816f8e573a2d2f4a4d690fcf12d.jpg,1,0,0,0,0,0,0,0,0,0
As-N162_jpg.rf.7669a38e4074059ed355635e24d275be.jpg,0,1,0,0,0,0,0,0,0,0
Ns-N043_jpg.rf.76e0fdb588687d83caee0b3281b80395.jpg,0,0,0,0,0,0,0,1,0,0
As-N131_jpg.rf.76e377a64d22a3366d17abd971af6e67.jpg,0,1,0,0,0,0,0,0,0,0
Cc-N031_jpg.rf.76088b7b78f0bc9cd002d871f965cd13.jpg,0,0,1,0,0,0,0,0,0,0
Cc-14-_jpg.rf.779697b1def8b82b8dfa999e5be8323e.jpg,0,0,1,0,0,0,0,0,0,0
Ac-N053-64-_jpg.rf.76d39900cbf12e1238119df75d95346c.jpg,1,0,0,0,0,0,0,0,0,0
Cb-N026_jpg.rf.743923b9f5e76802e0dde81653fbffc9.jpg,0,0,0,0,0,1,0,0,0,0
Cs-N149_jpg.rf.77906cb9745258afa428190302b6ff31.jpg,0,0,0,1,0,0,0,0,0,0
Cc-N229_jpg.rf.75499f54c21daefccf575e4525d27ef8.jpg,0,0,1,0,0,0,0,0,0,0
Cc-N189_jpg.rf.77850445c8e942cd7830e49935af0394.jpg,0,0,1,0,0,0,0,0,0,0
Cc-26-_jpg.rf.76a3d0e0b0683023ce1d8a55a7dfb8a0.jpg,0,0,1,0,0,0,0,0,0,0
Ns-N225_jpg.rf.6c3f247445400a83c5c81188ba6df1bb.jpg,0,0,0,0,0,0,0,1,0,0
Ci-N106_jpg.rf.7780f23c9c0244d24bc75e7947d84399.jpg,0,0,0,0,1,0,0,0,0,0
664164fe-6074-4dcc-8c99-4e451fd320bf_jpg.rf.75bee4c8fb9477a1f56075ac8008774a.jpg,0,0,0,0,0,0,0,0,0,1
Ns-N105_jpg.rf.77ab87a1bb7ab3b2bdd3f7060ab58963.jpg,0,0,0,0,0,0,0,1,0,0
Sc-65-_jpg.rf.6ee08a65d290082a9339ed1189f8de1a.jpg,0,0,0,0,0,0,0,0,1,0
Cc-N141_jpg.rf.6f8fd6d23683999db8330df95f121d90.jpg,0,0,1,0,0,0,0,0,0,0
Cu-N091_jpg.rf.78069fb7d0de6d72e32060dae0613dde.jpg,0,0,0,0,0,0,1,0,0,0
Sc-100-_jpg.rf.788ea6ecb097c9e2a194eeb8e9e9cc68.jpg,0,0,0,0,0,0,1,0,0,0
Cu-N001_jpg.rf.6c95c34ee15521fbf086b8e9cf3e422f.jpg,0,0,0,0,0,0,1,0,0,0
Ac-N053-21-_jpg.rf.784e585f66edfd50d758ef1fc442da9e.jpg,1,0,0,0,0,0,0,0,0,0
Cr-15-_jpg.rf.6fb76f089c6003a090c519d429e79d55.jpg,0,0,0,0,1,0,0,0,0,0
dc4962b9-f0cd-45d7-9536-7f41175e77bc_jpg.rf.78dcd262e8b6772dcff03d7de8052930.jpg,0,0,0,0,0,0,0,0,0,1
Cb-N071_jpg.rf.7a4dd5184288c61bcd8305dd4d15ab55.jpg,0,0,0,0,0,1,0,0,0,0
Cb-N140_jpg.rf.7a7a802aea9ac5f770239f4ca50051ee.jpg,0,0,0,0,0,1,0,0,0,0
00922614-f27c-46f9-8c25-332f96c0aaf9_jpg.rf.78254d8f6d75780888de5bd6ddb359bc.jpg,0,0,0,0,0,0,0,0,0,1
Cu-N006_jpg.rf.7a22fd265b3cb38fbc96cf71bf05889a.jpg,0,0,0,0,0,0,1,0,0,0
Ci-N103_jpg.rf.78c3091e66e81a5ab53357bc01b96182.jpg,0,0,0,0,1,0,0,0,0,0
Ns-N096_jpg.rf.78005fc9af6ca2e222395472e1ab5348.jpg,0,0,0,0,0,0,0,1,0,0
Cs-31-_jpg.rf.7a221c173db9111bafda02f44e0bfdf1.jpg,0,0,0,1,0,0,0,0,0,0
Sc-N322_jpg.rf.7ad55377fbab3727e93d94bb77f052d0.jpg,0,0,0,0,0,0,0,0,1,0
As-N127_jpg.rf.6e97222ac3b9480041d65267a836d6a3.jpg,0,1,0,0,0,0,0,0,0,0
Cb-N006_jpg.rf.78cb4bf6ce8d2e9d76dd48a7ec1ca1b5.jpg,0,0,0,0,0,1,0,0,0,0
a3dab3bc-8d85-454c-bdd7-f5c7eb00a92b_jpg.rf.7a17a198c84977b95f87660a0fdf1744.jpg,0,0,0,0,0,0,0,0,0,1
3017b1d5-bb64-470c-81a4-2693614d65b1_jpg.rf.78ea9bb1f3110e76e9f908f2ab168539.jpg,0,0,0,0,0,0,0,0,0,1
Ns-N096_jpg.rf.78eb1e73bd2cf34873aecf73835f3eb4.jpg,0,0,0,0,0,0,0,1,0,0
Cs-N035_jpg.rf.7aa78674df0083d2ece819441c4dec9c.jpg,0,0,0,1,0,0,0,0,0,0
As-N068_jpg.rf.7a3577a45f8ebc659a922b3ef75f2dd4.jpg,0,1,0,0,0,0,0,0,0,0
